OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date,x,y
390722,90154,80135G,Expo / Sepulveda Station - West Elevator - Elevator 2,,34.03535,-118.43475,,,80135G,2,80135S,,Null,,,,09-09-2024,-118.434749999743,34.0353500000057
167935,90008,302,LE CONTE WB & TIVERTON FS,10800 LE CONTE AVE & PRIVATE RD,34.063771,-118.443143,,,2118,,,,0,,,,09-09-2024,-118.443142999866,34.0637710000867
380695,90154,3496,Fairfax / Rosewood,,34.080458,-118.361289,,,3496,,,,Null,,,,09-09-2024,-118.361288999861,34.0804579998094
375082,90147,303320,Sunset & Gower St.,,34.097506,-118.322346,,,2502,0,,,0,,,,09-09-2024,-118.32234600013,34.097505999726
377197,90147,5814646,Gage Ave & Blanchard St (Southbound) (4342),,34.045637,-118.184727,,,4342,0,,,0,,,,09-09-2024,-118.184727000161,34.0456370000152
388859,90154,17158,4th / Fresno,,34.03575,-118.200526,,,17158,,,,Null,,,,09-09-2024,-118.200525999846,34.0357499998191
384574,90154,9750,7th / Decatur,,34.034635,-118.235203,,,9750,,,,Null,,,,09-09-2024,-118.235203000006,34.0346350001164
386738,90154,13714,Main / 9th,,34.041362,-118.255611,,,13714,,,,Null,,,,09-09-2024,-118.255611000292,34.0413620001994
386892,90154,13973,Spring / 7th,,34.044724,-118.252234,,,13973,,,,Null,,,,09-09-2024,-118.252233999577,34.0447239998044
383689,90154,8122,Venice / Catalina,,34.044106,-118.294502,,,8122,,,,Null,,,,09-09-2024,-118.294502000145,34.0441060000842
378580,90154,19,Indiana / Olympic,,34.018999,-118.192361,,,19,,,,Null,,,,09-09-2024,-118.192361000227,34.018998999769
374744,90147,1804739,Vernon & Broadway (CW),,34.003735,-118.278935,,,1506,0,,,0,,,,09-09-2024,-118.278935000263,34.0037349999498
383695,90154,8129,Arlington / Vernon,,34.003982,-118.318093,,,8129,,,,Null,,,,09-09-2024,-118.318093000079,34.0039820001589
380246,90154,2793,USC Outpatient Clinic,,34.058473,-118.206268,,,2793,,,,Null,,,,09-09-2024,-118.206267999702,34.0584730002084
601957,90171,48,West 1st St & Sth Hill St,,34.054395,-118.24691,,http://apps.santaclaritatransit.com/RTT/Public/Transit.aspx?page=text&plt=48,11965,Null,,,Null,,,,09-09-2024,-118.246910000197,34.0543949999313
384236,90154,9061,1st / Broadway,,34.053628,-118.245236,,,9061,,,,Null,,,,09-09-2024,-118.245236000445,34.0536280001785
168476,90008,1343,OCEAN PARK EB & BUNDY FS,12010 OCEAN PARK BLVD & S BUNDY DR,34.024559,-118.446025,,,2814,,,,0,,,,09-09-2024,-118.446025000114,34.024558999955
374738,90147,1804733,Figueroa & 39th St.,,34.01379,-118.282674,,,1594,0,,,0,,,,09-09-2024,-118.28267399958,34.0137899996338
388066,90154,15806,Adams / Arlington,,34.032754,-118.317506,,,15806,,,,Null,,,,09-09-2024,-118.317506000448,34.0327540002142
382023,90154,5528,Santa Fe / 15th,,34.020964,-118.230003,,,5528,,,,Null,,,,09-09-2024,-118.230002999576,34.0209639998639
388558,90154,16625,Whittier / Indiana,,34.024225,-118.192565,,,16625,,,,Null,,,,09-09-2024,-118.192565000441,34.0242250001458
388853,90154,17152,Lorena / 8th,,34.021702,-118.204574,,,17152,,,,Null,,,,09-09-2024,-118.204573999858,34.0217020000945
380400,90154,3025,Long Beach / Sanborn,,33.928385,-118.210758,,,3025,,,,Null,,,,09-09-2024,-118.210757999579,33.9283850003194
376705,90147,486052,Mindanao Way & Lincoln Blvd (Eastbound),,33.980685,-118.438818,,,9022,0,,,0,,,,09-09-2024,-118.438817999845,33.980684999911
103212,90039,125,INGLEWOOD BLVD/BRAY ST,,33.988059,-118.410131,,,207,,,,0,,,,09-09-2024,-118.410131000136,33.9880590003411
103206,90039,119,VENICE HIGH SCHOOL/VENICE BLVD,,33.998074,-118.444243,,,201,,,,0,,,,09-09-2024,-118.444243000406,33.9980739998319
167929,90008,292,2ND NB & BROADWAY NS,1500 2ND ST & BROADWAY,34.013461,-118.495273,,,1034,,,,0,,,,09-09-2024,-118.49527300027,34.0134610000087
390728,90154,80136C,Expo / Bundy Station - Northeast Entrance,,34.03179,-118.45242,,,80136C,2,80136S,,Null,,,,09-09-2024,-118.452419999722,34.0317899999456
376416,90147,4688117,Douglas St & Maple Ave (Northbound),,33.926867,-118.383081,,,9321,0,,,0,,,,09-09-2024,-118.38308100037,33.9268669999887
376410,90147,4688111,Douglas St & Mariposa Ave (Southbound),,33.923406,-118.383361,,,9315,0,,,0,,,,09-09-2024,-118.383360999854,33.9234060001529
631417,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525594,Imperial Hwy & Wilton Pl,,33.931105,-118.31324,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.313239999979,33.9311050003336
631423,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525600,Crenshaw Blvd & Thoreau St,,33.933962,-118.326361,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.326360999631,33.9339620002345
387525,90154,15007,Tweedy / San Juan,,33.944034,-118.202852,,,15007,,,,Null,,,,09-09-2024,-118.202852000425,33.9440339998169
385564,90154,11512,Long Beach / Kansas,,33.948779,-118.217374,,,11512,,,,Null,,,,09-09-2024,-118.217374000018,33.9487789996958
390628,90154,80114,Firestone Station,,33.959611,-118.243205,,,80114,0,80114S,,Null,,,,09-09-2024,-118.243205000317,33.9596110001451
379461,90154,1537,Manchester / Harbor Transitway Station,,33.959966,-118.28086,,,1537,,,,Null,,,,09-09-2024,-118.280860000086,33.9599660002664
378726,90154,260,Avalon / 83rd,,33.963903,-118.265278,,,260,,,,Null,,,,09-09-2024,-118.265278000135,33.9639029999922
390035,90154,140799,Imperial / Denker,,33.931103,-118.304531,,,140799,,,,Null,,,,09-09-2024,-118.304531000386,33.9311029998394
388120,90154,15899,Century / Denker,,33.945612,-118.304465,,,15899,,,,Null,,,,09-09-2024,-118.304465000264,33.9456119998233
384625,90154,9833,Century / Avalon,,33.945742,-118.265649,,,9833,,,,Null,,,,09-09-2024,-118.265648999856,33.9457420000052
631615,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525798,Cesar Chavez Ave & Westscott Ave,,34.040738,-118.153213,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.153212999558,34.040738000099
386543,90154,13356,Central / Chevy Chase,,34.13365,-118.257978,,,13356,,,,Null,,,,09-09-2024,-118.257977999981,34.1336500000499
386546,90154,13360,Central / Lomita,,34.140052,-118.258021,,,13360,,,,Null,,,,09-09-2024,-118.258020999638,34.1400520000357
104929,90043,7267965,3rd St & Eastern Ave (WB),,34.033599,-118.173726,,,,0,,,0,,,,09-09-2024,-118.173726000325,34.0335990001697
377051,90147,5800873,Lombardy Blvd & Newark Ave (Northbound) (4259),,34.075993,-118.173794,,,4259,0,,,0,,,,09-09-2024,-118.173794000097,34.0759929997852
386792,90154,13801,Pacific / Vine,,34.140967,-118.264531,,,13801,,,,Null,,,,09-09-2024,-118.264530999773,34.1409670001688
104440,90042,75,Marine Ave & Firmona Av,,33.894737,-118.357981,,,18,,,,2,,,,09-09-2024,-118.357980999641,33.8947369997303
374890,90147,298899,Fairfax & Beverly (Northbound),,34.075905,-118.361377,,,2313,0,,,0,,,,09-09-2024,-118.361376999724,34.0759050000438
631864,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526054,San Pedro St & 122nd St,,33.921571,-118.269667,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.26966699973,33.9215709998697
380054,90154,2477,Hollywood / Bronson,,34.101562,-118.318164,,,2477,,,,Null,,,,09-09-2024,-118.318164000224,34.1015620001894
375136,90147,304910,Fountain & Serrano Ave.,,34.094935,-118.306976,,,2678,0,,,0,,,,09-09-2024,-118.306975999892,34.0949350002123
386297,90154,12962,Riverside / Gilroy,,34.104101,-118.253302,,,12962,,,,Null,,,,09-09-2024,-118.253302000331,34.1041009999473
388707,90154,16873,York / Avenue 51,,34.120976,-118.204943,,,16873,,,,Null,,,,09-09-2024,-118.204942999929,34.1209760002594
378972,90154,659,Cesar E Chavez / Boyle,,34.05095,-118.217385,,,659,,,,Null,,,,09-09-2024,-118.217384999889,34.050950000242
383543,90154,7912,Pico / Harvard,,34.047094,-118.30431,,,7912,,,,Null,,,,09-09-2024,-118.304309999555,34.0470939999316
375477,90147,306047,James M Wood & Kingsley Dr. (CW),,34.055911,-118.30292,,,2858,0,,,0,,,,09-09-2024,-118.302920000383,34.0559109998549
377300,90147,6723397,7th & Union Ave,,34.05401,-118.271325,,,10518,0,,,0,,,,09-09-2024,-118.271324999589,34.0540100001155
381628,90154,4977,Fairfax / Pico,,34.051664,-118.366499,,,4977,,,,Null,,,,09-09-2024,-118.366499000337,34.0516639999694
168622,90008,1558,26TH SB & WILSHIRE FS,26TH ST & PRIVATE RD,34.035815,-118.477295,,,3007,,,,0,,,,09-09-2024,-118.477295000319,34.0358149998804
384382,90154,9347,Compton / 33rd,,34.012551,-118.248686,,,9347,,,,Null,,,,09-09-2024,-118.248686000057,34.0125509998715
379559,90154,1685,Vernon / Hooper,,34.003774,-118.251784,,,1685,,,,Null,,,,09-09-2024,-118.251784000214,34.0037740001089
390379,90154,13000140,Vermont / Wilshire,,34.061969,-118.291784,,,13000140,,,,Null,,,,09-09-2024,-118.291783999929,34.0619690003625
380887,90154,3780,Main / Vignes,,34.061097,-118.235218,,,3780,,,,Null,,,,09-09-2024,-118.235218000075,34.0610969999302
380641,90154,3413,Broadway / Bernard,,34.066674,-118.235752,,,3413,,,,Null,,,,09-09-2024,-118.235752000002,34.0666739996699
376218,90147,432148,Temple St & Los Angeles St (Westbound),,34.053317,-118.240723,,,6077,0,,,0,,,,09-09-2024,-118.240723000103,34.0533170003576
375723,90147,357160,103rd St & Grape St (Westbound),,33.943184,-118.237124,,,5369,0,,,0,,,,09-09-2024,-118.23712399963,33.9431840003334
382215,90154,5795,Wilmington / 119th,,33.925148,-118.238904,,,5795,,,,Null,,,,09-09-2024,-118.238903999688,33.9251480000514
103358,90039,479,JEFFERSON BLVD/WESTLAWN AVE,,33.979372,-118.413867,,,450,,,,0,,,,09-09-2024,-118.413866999978,33.9793719998349
168278,90008,856,OCEAN PARK WB & 23RD FS,2300 OCEAN PARK BLVD & 23RD ST,34.015276,-118.462097,,,1304,,,,0,,,,09-09-2024,-118.46209699961,34.0152760000518
168029,90008,428,LINCOLN SB & WILSHIRE NS,1100 LINCOLN BLVD & WILSHIRE BLVD,34.02224,-118.494685,,,1234,,,,0,,,,09-09-2024,-118.494684999916,34.0222399997173
388953,90154,17269,Jefferson / Saint Andrews,,34.025688,-118.31173,,,17269,,,,Null,,,,09-09-2024,-118.311730000258,34.0256880000976
631469,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525647,Mountain View Ave & Hill St,,33.966721,-118.218581,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.21858099979,33.9667210002642
387233,90154,14555,Palm & Seville Terminal,,33.963456,-118.222972,,,14555,,,,Null,,,,09-09-2024,-118.222971999933,33.9634560002754
385856,90154,12139,La Brea / Beach,,33.966762,-118.353889,,,12139,,,,Null,,,,09-09-2024,-118.353889000147,33.9667619999323
384282,90154,9153,California / Tweedy,,33.944584,-118.207657,,,9153,,,,Null,,,,09-09-2024,-118.207656999947,33.9445839997381
103504,90039,658,ADMIRALTY WY/FIJI WY,,33.978056,-118.438734,,,702,,,,0,,,,09-09-2024,-118.43873400018,33.9780559997613
387725,90154,15319,Venice / Wade,,34.001716,-118.437975,,,15319,,,,Null,,,,09-09-2024,-118.437975000122,34.0017159997303
104045,90041,4067,Beverly/Atlantic,,34.032251,-118.153938,,,4067,0,,,0,,,,09-09-2024,-118.15393800018,34.032251000025
380200,90154,2714,Josephine / Atlantic,,33.915375,-118.190416,,,2714,,,,Null,,,,09-09-2024,-118.190416000313,33.915375000063
389889,90154,32205,Garfield / Gardendale,,33.923195,-118.16886,,,32205,,,,Null,,,,09-09-2024,-118.168859999806,33.9231950002356
385364,90154,11208,Eastern / Klamath,,34.074486,-118.180367,,,11208,,,,Null,,,,09-09-2024,-118.18036699998,34.0744860001466
104832,90043,1669305,Ferguson Dr & Hendricks Ave (EB),,34.009254,-118.141834,,,,0,,,0,,,,09-09-2024,-118.141834000328,34.0092539997467
379413,90154,1443,Santa Monica / Sanborn,,34.092441,-118.280777,,,1443,,,,Null,,,,09-09-2024,-118.280777000245,34.092441000034
375036,90147,303273,Ave. 51 & Range View (Westbound),,34.123733,-118.203943,,,2725,0,,,0,,,,09-09-2024,-118.203942999846,34.1237330003286
383938,90154,8567,York / Avenue 54,,34.120082,-118.198967,,,8567,,,,Null,,,,09-09-2024,-118.198966999722,34.1200820002281
641404,99423,120,Central at Colorado,,34.142932,-118.257753,,,,Null,,,Null,,,,09-09-2024,-118.25775299985,34.1429319997283
632010,90280,2558648,Civic Center,,33.8979545735753,-118.353723614551,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.353723614913,33.8979545735682
376659,90147,485230,Aviation Blvd & Rosecrans Ave (Southbound),,33.901718,-118.37871,,,8755,0,,,0,,,,09-09-2024,-118.378710000318,33.9017179998655
383741,90154,8194,Washington / Western,,34.040075,-118.308744,,,8194,,,,Null,,,,09-09-2024,-118.308744000254,34.0400750000332
386692,90154,13638,La Brea / San Vicente,,34.04983,-118.344334,,,13638,,,,Null,,,,09-09-2024,-118.344333999559,34.0498299999392
381774,90154,5172,La Brea / Dockweiler,,34.051862,-118.344022,,,5172,,,,Null,,,,09-09-2024,-118.344022000288,34.0518620000859
388266,90154,16140,Olympic / Alvarado,,34.051778,-118.27962,,,16140,,,,Null,,,,09-09-2024,-118.279619999803,34.0517780003636
104586,90042,228,El Segundo Bl & Isis Ave,,33.916523,-118.37465,,,334,,,,2,,,,09-09-2024,-118.374649999713,33.9165229997553
390774,90154,80205,Hollywood / Western Station,,34.101737,-118.308117,,,80205,0,80205S,,Null,,,,09-09-2024,-118.30811700044,34.1017370000819
385610,90154,11653,Marengo / Cornwell,,34.055407,-118.204934,,,11653,,,,Null,,,,09-09-2024,-118.204933999708,34.0554069997841
376905,90147,4896828,Grand Ave & 4th St,,34.052348,-118.252051,,,6037,0,,,0,,,,09-09-2024,-118.252051000178,34.0523480000354
167883,90008,198,HOPE NB & 4TH FS,400 S HOPE ST & UNNAMED ST,34.052833,-118.253138,,,2068,,,,0,,,,09-09-2024,-118.253138000299,34.0528329998721
376364,90147,4667734,Hope St & 3rd St (Northbound),,34.053602,-118.252303,,,8005,0,,,0,,,,09-09-2024,-118.252303000073,34.0536019999644
373167,90146,1600,Grand Ave and 7th St W,,34.047069,-118.256889,,,1600,0,,,0,,,,09-09-2024,-118.25688900021,34.0470690003183
377151,90147,5802535,Union Ave & 18th St (Southbound),,34.039418,-118.280624,,,4096,0,,,0,,,,09-09-2024,-118.280624000084,34.0394179997899
386151,90154,12698,Pacific / Belgrave,,33.987366,-118.225348,,,12698,,,,Null,,,,09-09-2024,-118.225347999842,33.9873659996868
379954,90154,2297,Griffin / Avenue 33,,34.083288,-118.211852,,,2297,,,,Null,,,,09-09-2024,-118.211852000271,34.0832880001184
378872,90154,473,Lincoln Park / Altura,,34.075522,-118.202893,,,473,,,,Null,,,,09-09-2024,-118.202893000433,34.0755219997997
382610,90154,6393,Sunset / Portia,,34.075369,-118.254457,,,6393,,,,Null,,,,09-09-2024,-118.254457000224,34.0753690001176
388020,90154,15736,6th / Virgil,,34.063819,-118.286795,,,15736,,,,Null,,,,09-09-2024,-118.286795000284,34.0638190002699
375331,90147,305754,Main & Sotello St.,,34.066036,-118.229223,,,2142,0,,,0,,,,09-09-2024,-118.229222999601,34.0660359999835
384528,90154,9610,District / Gifford,,33.997764,-118.190135,,,9610,,,,Null,,,,09-09-2024,-118.190135000105,33.9977639998789
379118,90154,893,Crenshaw / 48th,,34.000291,-118.330613,,,893,,,,Null,,,,09-09-2024,-118.330612999857,34.0002910000628
374790,90147,1804936,54th & San Pedro St. (CCW),,33.993322,-118.269896,,,1568,0,,,0,,,,09-09-2024,-118.269896000059,33.9933219997328
384823,90154,10203,Slauson / San Pedro,,33.989372,-118.269829,,,10203,,,,Null,,,,09-09-2024,-118.269829000112,33.9893720002972
383200,90154,7336,62nd / Gramercy,,33.983306,-118.313588,,,7336,,,,Null,,,,09-09-2024,-118.313588000133,33.9833059999003
375823,90147,358385,Hoover St & 62nd St (Northbound),,33.983146,-118.286967,,,5054,0,,,0,,,,09-09-2024,-118.286966999814,33.9831460002737
168178,90008,692,COLORADO EB & 17TH NS (17th St/SMC Station),1700 COLORADO AVE & 17TH ST,34.023517,-118.479907,,,1171,,,,0,,,,09-09-2024,-118.47990700023,34.0235169996501
103160,90039,33,WASHINGTON BLVD/MOTOR AVE,,34.018881,-118.401928,,,128,,,,0,,,,09-09-2024,-118.401927999983,34.0188810001523
386938,90154,14041,Vermont / 39th,,34.015634,-118.291696,,,14041,,,,Null,,,,09-09-2024,-118.291696000065,34.0156340000316
388561,90154,16628,Whittier / Lorena,,34.028,-118.201106,,,16628,,,,Null,,,,09-09-2024,-118.201105999805,34.0280000002151
104242,90041,5067,Olympic/Dacotah,,34.020927,-118.212469,,,5067,0,,,0,,,,09-09-2024,-118.212469000039,34.0209270000254
631666,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525849,Union Pacific Ave & Herbert Ave,,34.016629,-118.183429,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.183429000153,34.0166290002373
632565,90291,2730046,Ardmore Ave & Chestnut Ave,,33.958579,-118.218864,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.218863999647,33.9585790003231
376347,90147,4595767,Jefferson Blvd & Alla Rd (Eastbound),,33.974787,-118.423802,,,9133,0,,,0,,,,09-09-2024,-118.42380199961,33.9747870002188
168081,90008,544,MANCHESTER WB & LOYOLA FS,7000 W MANCHESTER AVE & LOYOLA BLVD,33.959915,-118.416896,,,2202,,,,0,,,,09-09-2024,-118.41689599964,33.9599149997272
605601,90214,5726851,Imperial Hwy. / Sepulveda Blvd.,,33.930778,-118.395567,,,161,0,,,0,,,,09-09-2024,-118.395566999812,33.9307780001468
381588,90154,4911,Crenshaw / 108th,,33.938429,-118.326333,,,4911,,,,Null,,,,09-09-2024,-118.326333000042,33.9384289999679
382086,90154,5619,Van Ness / 96th,,33.949376,-118.317612,,,5619,,,,Null,,,,09-09-2024,-118.317611999855,33.9493760003024
632067,90286,158943,CSULA Station,,34.06321,-118.16841,,,158943,0,,,0,,,,09-09-2024,-118.168410000442,34.0632099999766
377011,90147,5800284,Templeton St & Warwick Ave (Westbound) (4234),,34.084868,-118.169099,,,4234,0,,,0,,,,09-09-2024,-118.16909900018,34.0848679999302
383343,90154,7572,Colorado / Melrose,,34.140818,-118.177433,,,7572,,,,Null,,,,09-09-2024,-118.177432999854,34.140817999871
378766,90154,308,Avenida Cesar Chavez / Westcott,,34.040529,-118.153537,,,308,,,,Null,,,,09-09-2024,-118.153537000322,34.0405290003333
390078,90154,140928,Santa Monica / La Jolla,,34.09063,-118.36779,,,140928,,,,Null,,,,09-09-2024,-118.367789999774,34.0906299999464
382347,90154,6013,Santa Monica / Edgemont,,34.090734,-118.296221,,,6013,,,,Null,,,,09-09-2024,-118.296221000103,34.0907339999435
641719,99423,454,Glendale at Windsor,,34.136971,-118.251308,,,,Null,,,Null,,,,09-09-2024,-118.251308000013,34.1369710002411
631901,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526092,Aranbe Ave & 130th St,,33.914298,-118.234291,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.234290999787,33.9142980000898
385003,90154,10525,Florence / Jaboneria,,33.967255,-118.157802,,,10525,,,,Null,,,,09-09-2024,-118.157802000068,33.9672550001903
379264,90154,1176,1st / Sunol,,34.036216,-118.178815,,,1176,,,,Null,,,,09-09-2024,-118.178815000427,34.0362160002342
383509,90154,7849,Olympic / Lucerne,,34.055103,-118.327713,,,7849,,,,Null,,,,09-09-2024,-118.327713000066,34.0551030002418
168650,90008,1595,CENTURY PARK WEST SB & SANTA MONICA FS,CENTURY PARK W & SANTA MONICA BLVD,34.058948,-118.421219,,,3043,,,,0,,,,09-09-2024,-118.421219000011,34.0589479998978
387161,90154,14439,Westwood / Santa Monica,,34.050436,-118.437369,,,14439,,,,Null,,,,09-09-2024,-118.437369000224,34.0504360001058
385667,90154,11768,Montana / Bentley,,34.069155,-118.459421,,,11768,,,,Null,,,,09-09-2024,-118.459421000126,34.0691549998168
379003,90154,707,Church / Joffre,,34.070529,-118.465234,,,707,,,,Null,,,,09-09-2024,-118.465234000126,34.0705289999273
374853,90147,298860,Gracie Allen & George Burns (Eastbound),,34.075255,-118.380949,,,2327,0,,,0,,,,09-09-2024,-118.38094899996,34.0752550002041
375351,90147,305781,Broadway & Eastlake Ave.,,34.073802,-118.207644,,,2169,0,,,0,,,,09-09-2024,-118.207644000426,34.0738020001623
104975,90043,7268020,Grand Ave & 2nd St (SB),,34.054157,-118.250189,,,,0,,,0,,,,09-09-2024,-118.250189000105,34.0541570001703
385999,90154,12407,Soto / Wabash,,34.053172,-118.203899,,,12407,,,,Null,,,,09-09-2024,-118.203899000363,34.0531720001899
631569,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525751,Cesar Chaves Ave & Record Ave,,34.040621,-118.182125,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.182125000296,34.0406209998947
381920,90154,5382,Olive / 7th,,34.04677,-118.255261,,,5382,,,,Null,,,,09-09-2024,-118.25526099959,34.0467700002935
388584,90154,16686,Wilshire / Alvarado,,34.057888,-118.275348,,,16686,,,,Null,,,,09-09-2024,-118.275348000384,34.0578880001055
386924,90154,14018,Vermont / Leighton,,34.013367,-118.291691,,,14018,,,,Null,,,,09-09-2024,-118.291691000043,34.013366999988
388086,90154,15832,Adams / Vermont,,34.032868,-118.291865,,,15832,,,,Null,,,,09-09-2024,-118.29186500012,34.0328679999742
